id,energy_consumption,energy_effective,energy_waste
0,237068974.0,164544370.0,72524604.0
1,239714832.0,173368160.0,66346672.0
2,238925310.0,172250960.0,66674350.0
3,238613447.0,171850250.0,66763197.0
4,237690347.0,174187630.0,63502717.0
5,237690347.0,174085220.0,63605127.0
6,236297914.0,170421450.0,65876464.0
7,234929192.0,169819530.0,65109662.0
8,235483776.0,170510370.0,64973406.0
9,235472735.0,171526680.0,63946055.0
10,235355809.0,171072010.0,64283799.0
11,235063132.0,170949650.0,64113482.0
12,234967745.0,170567750.0,64399995.0
13,234967745.0,170567750.0,64399995.0
14,234438501.0,170975300.0,63463201.0
15,234381124.0,170933690.0,63447434.0
16,234676335.0,170975300.0,63701035.0
17,234672172.0,170094840.0,64577332.0
18,234672172.0,169982740.0,64689432.0
19,234668009.0,171556510.0,63111499.0
20,234668009.0,171551760.0,63116249.0
21,234656968.0,171502740.0,63154228.0
22,234650633.0,170510940.0,64139693.0
23,234270895.0,171518320.0,62752575.0
24,234262931.0,171242250.0,63020681.0
25,233909438.0,169510210.0,64399228.0
26,233899664.0,168399470.0,65500194.0
27,233899664.0,167710530.0,66189134.0
28,233571149.0,167303170.0,66267979.0
29,233924642.0,168621580.0,65303062.0
30,234234333.0,169759300.0,64475033.0
31,234234333.0,169759490.0,64474843.0
32,229921646.0,159900390.0,70021256.0
33,229104250.0,158234850.0,70869400.0
34,229054113.0,157983290.0,71070823.0
35,229039633.0,157945290.0,71094343.0
36,226840302.0,152877800.0,73962502.0
37,226569345.0,154501350.0,72067995.0
38,227152527.0,154722510.0,72430017.0
39,227117594.0,154410340.0,72707254.0
40,225736383.0,151129420.0,74606963.0
41,223709726.0,149640200.0,74069526.0
42,223179939.0,150489880.0,72690059.0
43,223171251.0,150767850.0,72403401.0
44,223288358.0,150950820.0,72337538.0
45,224188471.0,155952190.0,68236281.0
46,224227205.0,155173380.0,69053825.0
47,223299218.0,151259950.0,72039268.0
48,222957309.0,151142910.0,71814399.0
49,222748797.0,150270620.0,72478177.0
50,222574494.0,150451690.0,72122804.0
51,222568159.0,150350230.0,72217929.0
52,222863008.0,149475280.0,73387728.0
53,221923437.0,149420180.0,72503257.0
54,221788230.0,149359950.0,72428280.0
55,221147490.0,148961710.0,72185780.0
56,222087061.0,148434840.0,73652221.0
57,221426954.0,147899800.0,73527154.0
58,220959250.0,148704640.0,72254610.0
59,221519264.0,151177680.0,70341584.0
60,220657523.0,148222420.0,72435103.0
61,221353830.0,149510240.0,71843590.0
62,219742206.0,145406620.0,74335586.0
63,219693336.0,145608780.0,74084556.0
64,193393312.0,105792380.0,87600932.0
65,191970652.0,109909110.0,82061542.0
66,194446732.0,109767180.0,84679552.0
67,191839970.0,109520370.0,82319600.0
68,189068317.0,97787110.0,91281207.0
69,186000729.0,95248900.0,90751829.0
70,184759431.0,96440010.0,88319421.0
71,183442837.0,96206120.0,87236717.0
72,184015159.0,100596450.0,83418709.0
73,189560094.0,109327900.0,80232194.0
74,189547424.0,109379960.0,80167464.0
75,189542356.0,109225680.0,80316676.0
76,187725840.0,105919490.0,81806350.0
77,187724935.0,105855840.0,81869095.0
78,187791724.0,105006160.0,82785564.0
79,187791724.0,105005400.0,82786324.0
80,188578893.0,106033110.0,82545783.0
81,188319339.0,105664890.0,82654449.0
82,185342794.0,103088680.0,82254114.0
83,185362161.0,102885570.0,82476591.0
84,184755449.0,102599240.0,82156209.0
85,183907826.0,102186560.0,81721266.0
86,182474668.0,98835720.0,83638948.0
87,182462179.0,98465980.0,83996199.0
88,182153574.0,97873180.0,84280394.0
89,182121899.0,97694200.0,84427699.0
90,181808226.0,97262900.0,84545326.0
91,181671752.0,97271450.0,84400302.0
92,178424974.0,92773010.0,85651964.0
93,178247232.0,92099460.0,86147772.0
94,176132790.0,89211460.0,86921330.0
95,175247700.0,89253260.0,85994440.0
96,179533237.0,95053390.0,84479847.0
97,177179875.0,92038470.0,85141405.0
98,176826563.0,92751350.0,84075213.0
99,175866177.0,91072320.0,84793857.0
100,170234543.0,81066160.0,89168383.0
101,167232115.0,75155450.0,92076665.0
102,170530478.0,83714570.0,86815908.0
103,169528824.0,83190360.0,86338464.0
104,170140785.0,84374250.0,85766535.0
105,159962431.0,69416310.0,90546121.0
106,158757514.0,68878230.0,89879284.0
107,154059659.0,65670650.0,88389009.0
108,147885206.0,57089300.0,90795906.0
109,147949099.0,57062890.0,90886209.0
110,151844762.0,62459840.0,89384922.0
111,151496518.0,61855830.0,89640688.0
112,157595313.0,66687340.0,90907973.0
113,152766957.0,61830370.0,90936587.0
114,151611272.0,61122810.0,90488462.0
115,148145846.0,59190320.0,88955526.0
116,143104634.0,56672060.0,86432574.0
117,137704680.0,50955910.0,86748770.0
118,137044935.0,49697540.0,87347395.0
119,136028982.0,48082730.0,87946252.0
120,132809173.0,44391410.0,88417763.0
121,129543571.0,39640270.0,89903301.0
122,129681855.0,38597550.0,91084305.0
123,127322158.0,37111940.0,90210218.0
124,123114813.0,36193290.0,86921523.0
125,122499594.0,35787830.0,86711764.0
126,117520103.0,34981660.0,82538443.0
127,112710028.0,36138380.0,76571648.0
