id,energy_consumption,energy_effective,energy_waste
0,229351496.0,163568340.0,65783156.0
1,229389144.0,166345760.0,63043384.0
2,227858970.0,165174980.0,62683990.0
3,225787787.0,163359720.0,62428067.0
4,224338882.0,164100340.0,60238542.0
5,224329108.0,164600420.0,59728688.0
6,223484562.0,164368240.0,59116322.0
7,223544473.0,164937670.0,58606803.0
8,221276181.0,160154040.0,61122141.0
9,222024073.0,160050300.0,61973773.0
10,222029503.0,162864200.0,59165303.0
11,221908414.0,162191600.0,59716814.0
12,222735765.0,162092420.0,60643345.0
13,222398924.0,162208510.0,60190414.0
14,221633475.0,162492180.0,59141295.0
15,221369939.0,161790320.0,59579619.0
16,221865698.0,161456300.0,60409398.0
17,221354373.0,160487110.0,60867263.0
18,221025677.0,161758210.0,59267467.0
19,220987667.0,161351990.0,59635677.0
20,219528264.0,160265380.0,59262884.0
21,217876277.0,158915430.0,58960847.0
22,217760256.0,157891710.0,59868546.0
23,218558828.0,159909510.0,58649318.0
24,218510139.0,159001120.0,59509019.0
25,218829785.0,161641360.0,57188425.0
26,218870148.0,162176780.0,56693368.0
27,220488650.0,163794440.0,56694210.0
28,220473084.0,163464220.0,57008864.0
29,220170090.0,163388030.0,56782060.0
30,216966933.0,159696140.0,57270793.0
31,217095262.0,159910460.0,57184802.0
32,215992067.0,157959160.0,58032907.0
33,216147184.0,158400340.0,57746844.0
34,212873437.0,156097540.0,56775897.0
35,212567728.0,154969130.0,57598598.0
36,209558965.0,148992680.0,60566285.0
37,209399504.0,150414640.0,58984864.0
38,208755868.0,149139550.0,59616318.0
39,207948970.0,146234640.0,61714330.0
40,207874579.0,146742130.0,61132449.0
41,206833105.0,146064590.0,60768515.0
42,205955074.0,145687250.0,60267824.0
43,204530966.0,144285050.0,60245916.0
44,204541283.0,144075480.0,60465803.0
45,206196890.0,148108610.0,58088280.0
46,206156165.0,147895620.0,58260545.0
47,207101166.0,149657110.0,57444056.0
48,207605251.0,150366190.0,57239061.0
49,208374863.0,152812440.0,55562423.0
50,205603029.0,149002180.0,56600849.0
51,207056459.0,150591150.0,56465309.0
52,206530654.0,149901640.0,56629014.0
53,208644191.0,150323630.0,58320561.0
54,208339930.0,150176190.0,58163740.0
55,206743510.0,150292090.0,56451420.0
56,206798896.0,148792230.0,58006666.0
57,209783586.0,151533740.0,58249846.0
58,208820304.0,149665470.0,59154834.0
59,208926008.0,149776240.0,59149768.0
60,209136873.0,150069410.0,59067463.0
61,205316687.0,147203260.0,58113427.0
62,204552505.0,146715340.0,57837165.0
63,203900181.0,145176910.0,58723271.0
64,190787274.0,115275660.0,75511614.0
65,189252937.0,114032110.0,75220827.0
66,189172030.0,114942590.0,74229440.0
67,189140174.0,113893410.0,75246764.0
68,187458322.0,112225780.0,75232542.0
69,188455632.0,113371100.0,75084532.0
70,188308117.0,113897970.0,74410147.0
71,188373277.0,114081510.0,74291767.0
72,187094331.0,113417840.0,73676491.0
73,185390759.0,114703380.0,70687379.0
74,184860067.0,113074320.0,71785747.0
75,185776651.0,113469140.0,72307511.0
76,182043526.0,109565970.0,72477556.0
77,182127510.0,107637660.0,74489850.0
78,182469962.0,107859770.0,74610192.0
79,177445402.0,101697500.0,75747902.0
80,181131286.0,106027980.0,75103306.0
81,175165526.0,98803040.0,76362486.0
82,174710130.0,98807790.0,75902340.0
83,174689496.0,101133960.0,73555536.0
84,175193943.0,102020310.0,73173633.0
85,175967718.0,102287830.0,73679888.0
86,175345802.0,100120120.0,75225682.0
87,174611847.0,96850980.0,77760867.0
88,175553771.0,100994120.0,74559651.0
89,174788503.0,98882650.0,75905853.0
90,175319557.0,100212650.0,75106907.0
91,177022224.0,99775080.0,77247144.0
92,176191977.0,100550280.0,75641697.0
93,176318858.0,101953240.0,74365618.0
94,175243537.0,100877080.0,74366457.0
95,174593566.0,99878060.0,74715506.0
96,176186185.0,98857760.0,77328425.0
97,171834583.0,97269360.0,74565223.0
98,168700568.0,93336550.0,75364018.0
99,167140167.0,93553530.0,73586637.0
100,163575010.0,93196900.0,70378110.0
101,161908724.0,90467550.0,71441174.0
102,161237214.0,90096100.0,71141114.0
103,160447692.0,90138280.0,70309412.0
104,159520972.0,89462260.0,70058712.0
105,156933939.0,83745730.0,73188209.0
106,154114321.0,75898350.0,78215971.0
107,151230448.0,72471700.0,78758748.0
108,142418463.0,64323740.0,78094723.0
109,140956888.0,64719510.0,76237378.0
110,141476358.0,65336060.0,76140298.0
111,141198704.0,63604590.0,77594114.0
112,139425447.0,62228990.0,77196457.0
113,141154721.0,69068420.0,72086301.0
114,140613712.0,67900490.0,72713222.0
115,138625608.0,65663240.0,72962368.0
116,137721151.0,61902000.0,75819151.0
117,135333761.0,59468290.0,75865471.0
118,134829133.0,58656420.0,76172713.0
119,133037414.0,55656890.0,77380524.0
120,132318120.0,56596820.0,75721300.0
121,129890548.0,51738330.0,78152218.0
122,127113646.0,48276910.0,78836736.0
123,126135884.0,47413360.0,78722524.0
124,126655173.0,48935260.0,77719913.0
125,123265043.0,49188150.0,74076893.0
126,118150707.0,45611780.0,72538927.0
127,114011237.0,39294280.0,74716957.0
